"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.MOVIE","Input.QUESTION1","Input.QUESTION2","Input.QUESTION3","Input.QUESTION4","Answer.MovieAnswer1","Answer.MovieAnswer2","Answer.MovieAnswer3","Answer.MovieAnswer4","Approve","Reject"
"3MA5N0ATTCTKUQA2AQZ33GUPA1RWKU","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:10 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:10 PDT 2017","","","3C8HJ7UOP8CM0TD4WR1S6HCXMFYZM0","A1QQQPI1DJGTNK","Approved","Sun Jun 11 14:38:38 PDT 2017","Sun Jun 11 14:38:56 PDT 2017","Mon Jun 12 14:38:56 PDT 2017","Mon Jun 12 09:23:05 PDT 2017","","","18","100% (11/11)","100% (11/11)","100% (11/11)","The Shawshank Redemption (1994)","Is it a bloody affair?","Is it a chick flick?","Is it a classic?","Is it a comedy?","No","No","Yes","No"
"3O0M2G5VC6KO4S8RWN2VIFXIFEH49N","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:10 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:10 PDT 2017","","","3SEPORI8WOHLYS4FZOBNXQHXSY9ZAG","A1QQQPI1DJGTNK","Approved","Sun Jun 11 14:37:21 PDT 2017","Sun Jun 11 14:37:36 PDT 2017","Mon Jun 12 14:37:36 PDT 2017","Mon Jun 12 09:23:06 PDT 2017","","","15","100% (11/11)","100% (11/11)","100% (11/11)","The Shawshank Redemption (1994)","Is it a costume drama?","Is it a drama?","Is it a good family movie?","Is it a guy flick?","No","Yes","No","Yes"
"3E9VAUV7BWWI7IWGD042UZC9GXYAYT","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:10 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:10 PDT 2017","","","35USIKEBNSYQU1ET6NJHMY82M1BN6X","ADLYO655RWJUI","Approved","Sun Jun 11 14:37:17 PDT 2017","Sun Jun 11 14:37:30 PDT 2017","Mon Jun 12 14:37:30 PDT 2017","Mon Jun 12 09:23:02 PDT 2017","","","13","100% (12/12)","100% (12/12)","100% (12/12)","The Shawshank Redemption (1994)","Is it a love story?","Is it a musical?","Is it a story within a story?","Is it a teen movie?","No","No","No","No"
"3GKAWYFRAPBMWB7R6NZL79R3XVSDP4","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:10 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:10 PDT 2017","","","34J10VATJGGRQIMMOGKNNVTC03TQIH","ADLYO655RWJUI","Approved","Sun Jun 11 14:39:09 PDT 2017","Sun Jun 11 14:39:24 PDT 2017","Mon Jun 12 14:39:24 PDT 2017","Mon Jun 12 09:23:03 PDT 2017","","","15","100% (12/12)","100% (12/12)","100% (12/12)","The Shawshank Redemption (1994)","Is it a western?","Is it about a girl?","Is it about a journey?","Is it about family life?","No","No","Yes","No"
"306W7JMRYYG8BMAQ6A64QX8D50G8B8","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:10 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:10 PDT 2017","","","3C5W7UE9CG8XVYDPV9D79WWMEF0MXQ","A22IIMLQ7K4B3M","Approved","Sun Jun 11 14:36:38 PDT 2017","Sun Jun 11 14:36:55 PDT 2017","Mon Jun 12 14:36:55 PDT 2017","Mon Jun 12 09:22:57 PDT 2017","","","17","100% (15/15)","100% (15/15)","100% (15/15)","The Shawshank Redemption (1994)","Is it about friends?","Is it about sports?","Is it about starting a new life?","Is it about teenagers?","Yes","No","Yes","No"
"3VDI8GSXAFB423I1MWYIR8ZALD8G8X","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3OS46CRSLGH326N28E58WF2F84E6VY","AMA18W8F60Y2J","Approved","Sun Jun 11 14:44:37 PDT 2017","Sun Jun 11 14:44:56 PDT 2017","Mon Jun 12 14:44:56 PDT 2017","Mon Jun 12 09:23:36 PDT 2017","","","19","100% (2/2)","100% (2/2)","100% (2/2)","The Shawshank Redemption (1994)","Is it about the future?","Is it about the present?","Is it about the sea?","Is it action-adventure?","No","Yes","No","No"
"3RTFSSG7T8OVEWSKVQB4IG74Z1WWLX","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","32EYX73OY1RWBAWMVCY1BORSQKIRUR","AZIDAF8SSJP2A","Approved","Sun Jun 11 14:36:34 PDT 2017","Sun Jun 11 14:41:26 PDT 2017","Mon Jun 12 14:41:26 PDT 2017","Mon Jun 12 09:23:09 PDT 2017","","","292","100% (20/20)","100% (20/20)","100% (20/20)","The Shawshank Redemption (1994)","Is it based on a book?","Is it based on a true story?","Is it based on a video game?","Is it based on historic events?","Yes","Yes","No","No"
"3V0TR1NRVAK29BIWOTGVEA82LWZ4A2","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3JMSRU9HQJC7FLGHEWO683USP21EVQ","A259UZJQOOVE4V","Approved","Sun Jun 11 14:36:00 PDT 2017","Sun Jun 11 14:36:18 PDT 2017","Mon Jun 12 14:36:18 PDT 2017","Mon Jun 12 09:23:36 PDT 2017","","","18","100% (1/1)","100% (1/1)","100% (1/1)","The Shawshank Redemption (1994)","Is it comedic?","Is it confusing?","Is it inspirational?","Is it mainly about one character?","No","No","Yes","Yes"
"3L21G7IH47EMDUJGHHB9JYJ6C3S1YW","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3SNVL38CI5AE2C2RJ144G6J8OSHKCH","AZIDAF8SSJP2A","Approved","Sun Jun 11 14:36:15 PDT 2017","Sun Jun 11 14:36:38 PDT 2017","Mon Jun 12 14:36:38 PDT 2017","Mon Jun 12 09:23:05 PDT 2017","","","23","100% (20/20)","100% (20/20)","100% (20/20)","The Shawshank Redemption (1994)","Is it optimistic?","Is it part of a trilogy?","Is it political?","Is it popular with a younger audience?","Yes","No","Yes","No"
"3WUVMVA7OBLIC86L9M6L86LBMR2AZK","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3I2PTA7R3UCIWDCAOJ5Z0B8PS7IKQM","ADLYO655RWJUI","Approved","Sun Jun 11 14:36:52 PDT 2017","Sun Jun 11 14:37:04 PDT 2017","Mon Jun 12 14:37:04 PDT 2017","Mon Jun 12 09:23:38 PDT 2017","","","12","100% (12/12)","100% (12/12)","100% (12/12)","The Shawshank Redemption (1994)","Is it popular with children?","Is it realistic?","Is it really long?","Is it romantic?","No","Yes","Yes","No"
"3V7ICJJAZAY7SLNOU7GR9LS83EK4BX","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3FIJLY1B6VMMGFJHNVZDKTQAFFFPFY","AZIDAF8SSJP2A","Approved","Sun Jun 11 14:36:14 PDT 2017","Sun Jun 11 14:37:30 PDT 2017","Mon Jun 12 14:37:30 PDT 2017","Mon Jun 12 09:23:36 PDT 2017","","","76","100% (20/20)","100% (20/20)","100% (20/20)","The Shawshank Redemption (1994)","Is it scary?","Is it science fiction?","Is it set during a war?","Is it set in America?","No","No","No","Yes"
"3SBNLSTU6UNGAF9XTWXNY7TH7UYZDA","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3SITXWYCNWR1C79S4KNYVGLS2GWXBC","A29MXPDE1MLKEG","Approved","Sun Jun 11 14:38:29 PDT 2017","Sun Jun 11 14:38:42 PDT 2017","Mon Jun 12 14:38:42 PDT 2017","Mon Jun 12 09:23:09 PDT 2017","","","13","100% (3/3)","100% (3/3)","100% (3/3)","The Shawshank Redemption (1994)","Is it set in an exotic place?","Is it set in modern times?","Is it set in the mountains?","Is it set mainly in the outdoors?","No","Yes","No","No"
"3A3KKYU7P3ZFKEA5V2CJITMTZ6MWMZ","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","31Q0U3WYDQX6KUL9KAQBV5VVEBR719","A2F93SIUUV5HQH","Approved","Sun Jun 11 14:45:16 PDT 2017","Sun Jun 11 14:45:35 PDT 2017","Mon Jun 12 14:45:35 PDT 2017","Mon Jun 12 09:23:01 PDT 2017","","","19","100% (2/2)","100% (2/2)","100% (2/2)","The Shawshank Redemption (1994)","Is it suspenseful?","Is it violent?","Is it your favorite movie?","Was it a hit?","Yes","Yes","No","Yes"
"3HKIF5DF6YF4G81BRO4WR4UL5JQG9M","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3TPWUS5F8AJ5XCW88FN74HD3BZQCW5","A1QQQPI1DJGTNK","Approved","Sun Jun 11 14:35:59 PDT 2017","Sun Jun 11 14:36:18 PDT 2017","Mon Jun 12 14:36:18 PDT 2017","Mon Jun 12 09:23:03 PDT 2017","","","19","100% (11/11)","100% (11/11)","100% (11/11)","The Shawshank Redemption (1994)","Was it filmed in Hollywood?","Was it made after the year 2000?","Was it nominated for an award?","Was it popular in the '70s?","Unsure","No","Yes","Yes"
"37VHPF5VYCLRLR2WKA2Z1HEVNLG8CF","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3DR23U6WE6WS2TCS91OR7L67SHLETA","A22IIMLQ7K4B3M","Approved","Sun Jun 11 14:35:53 PDT 2017","Sun Jun 11 14:36:07 PDT 2017","Mon Jun 12 14:36:07 PDT 2017","Mon Jun 12 09:23:00 PDT 2017","","","14","100% (15/15)","100% (15/15)","100% (15/15)","The Shawshank Redemption (1994)","Was it popular in the '80s?","Was it popular in the '90s?","Would teenagers love it?","Would your grandmother like it?","Yes","Yes","Yes","Yes"
"3OREP8RUT2TN41G8P8ISIAPBTJTGBW","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","33SA9F9TRYCKUAGM46T2U5D6WB3EW0","A37AJI03M37NPJ","Approved","Sun Jun 11 14:36:14 PDT 2017","Sun Jun 11 14:36:37 PDT 2017","Mon Jun 12 14:36:37 PDT 2017","Mon Jun 12 09:23:07 PDT 2017","","","23","100% (3/3)","100% (3/3)","100% (3/3)","The Godfather (1972)","Are there criminals in it?","Are witches part of the story?","Did it inspire a line of toys?","Did it make you cry?","Yes","No","Unsure","Yes"
"3OKP4QVBP2FILRBGJUIWNZ55B18GA1","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3MD9PLUKKJWSIBY48SGSJW1XR58ZN0","ADLYO655RWJUI","Approved","Sun Jun 11 14:38:36 PDT 2017","Sun Jun 11 14:38:55 PDT 2017","Mon Jun 12 14:38:55 PDT 2017","Mon Jun 12 09:23:07 PDT 2017","","","19","100% (12/12)","100% (12/12)","100% (12/12)","The Godfather (1972)","Did it make you jump?","Did it spawn a catch phrase?","Did it stir up controversy?","Did it win a Best Picture award?","No","Yes","Yes","Unsure"
"3DTJ4WT8BDXL2LNXPR874PB276ZZE3","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3C6FJU71TRB58B8897QVJKKPT7XUYW","AZIDAF8SSJP2A","Approved","Sun Jun 11 14:39:19 PDT 2017","Sun Jun 11 14:43:02 PDT 2017","Mon Jun 12 14:43:02 PDT 2017","Mon Jun 12 09:23:01 PDT 2017","","","223","100% (20/20)","100% (20/20)","100% (20/20)","The Godfather (1972)","Did you like the ending?","Do you think it's funny?","Does it deal with racism?","Does it explore fringe culture?","No","Yes","No","Yes"
"3VGZ74AYTGY6E68E38ENTUVTB4TGC3","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3R8YZBNQ9I0U1Y5Q5PGQW633MNIQ7M","A22IIMLQ7K4B3M","Approved","Sun Jun 11 14:38:28 PDT 2017","Sun Jun 11 14:38:38 PDT 2017","Mon Jun 12 14:38:38 PDT 2017","Mon Jun 12 09:23:37 PDT 2017","","","10","100% (15/15)","100% (15/15)","100% (15/15)","The Godfather (1972)","Does it feature a determined female character?","Does it feature dancing?","Does it feature memorable music?","Does it have a cult following?","No","No","No","Yes"
"33N1S8XHHM3MIKTLD3DSX5S8IXW1ZN","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","3KMS4QQVK38L5OM1A3U5OC4BL59KFS","AZIDAF8SSJP2A","Approved","Sun Jun 11 14:36:24 PDT 2017","Sun Jun 11 14:40:06 PDT 2017","Mon Jun 12 14:40:06 PDT 2017","Mon Jun 12 09:22:59 PDT 2017","","","222","100% (20/20)","100% (20/20)","100% (20/20)","The Godfather (1972)","Does it have a famous cast?","Does it have a famous director?","Does it have a happy ending?","Does it have a lot of nudity?","Yes","Yes","No","Yes"
"3UQVX1UPFSZW5K5RSD0EWPZRSWR20D","3H5SGK4YKOGD5FPV07UY2XFV7WLG2A","Categorize movies","For the given movie, we ask if it has certain attributes (e.g., is it a comedy?)","survey, attribute, movie, film","$0.02","Sun Jun 11 14:35:11 PDT 2017","1","BatchId:2832525;OriginalHitTemplateId:920937332;","300","86400","Wed Jun 14 14:35:11 PDT 2017","","","32Z9ZLUT1M2O9BYM3LAYYEXXLPWHO7","A2HM35CWB7IIFM","Approved","Sun Jun 11 14:35:32 PDT 2017","Sun Jun 11 14:35:48 PDT 2017","Mon Jun 12 14:35:48 PDT 2017","Mon Jun 12 09:23:10 PDT 2017","","","16","100% (1/1)","100% (1/1)","100% (1/1)","The Godfather (1972)","Does it have a memorable quote?","Does it have a popular soundtrack?","Does it have a sequel?","Does it have an award winning character?","Yes","Yes","Yes","Yes"
